x,y1,y2 
10073,20227,6055
10074,20234,6055
10075,20228,6056
10076,20229,6056
10077,20225,6052
10078,20231,6055
10079,20234,6054
10080,20231,6059
10081,20230,6055
10082,20233,6060
10083,20236,6062
10084,20234,6067
10085,20228,6069
10086,20235,6074
10087,20243,6070
10088,20240,6070
10089,20238,6075
10090,20242,6073
10091,20249,6070
10092,20252,6069
10093,20259,6068
10094,20259,6071
10095,20265,6067
10096,20267,6066
10097,20261,6065
10098,20262,6066
10099,20259,6065
10100,20263,6068
10101,20270,6073
10102,20267,6075
10103,20265,6074
10104,20264,6077
10105,20272,6081
10106,20275,6077
10107,20269,6075
10108,20268,6077
10109,20262,6080
10110,20270,6083
10111,20264,6082
10112,20263,6086
10113,20268,6085
10114,20265,6083
10115,20267,6082
10116,20272,6086
10117,20271,6088
10118,20279,6089
10119,20289,6090
10120,20292,6086
10121,20290,6086
10122,20298,6091
10123,20305,6089
10124,20308,6087
10125,20302,6083
10126,20296,6084
10127,20304,6089
10128,20312,6092
10129,20306,6092
10130,20307,6090
10131,20310,6092
10132,20308,6096
10133,20303,6097
10134,20313,6097
10135,20311,6096
10136,20320,6096
10137,20328,6092
10138,20335,6091
10139,20336,6090
10140,20346,6086
10141,20356,6083
10142,20361,6086
10143,20357,6087
10144,20355,6092
10145,20358,6090
10146,20365,6095
10147,20364,6091
10148,20359,6092
10149,20359,6096
10150,20363,6095
10151,20360,6098
10152,20370,6103
10153,20376,6106
10154,20379,6107
10155,20386,6108
10156,20396,6109
10157,20392,6106
10158,20400,6106
10159,20401,6107
10160,20401,6111
10161,20410,6113
10162,20413,6112
10163,20413,6110
10164,20423,6114
10165,20419,6110
10166,20422,6114
10167,20422,6115
10168,20424,6116
10169,20434,6112
10170,20429,6110
10171,20432,6108
10172,20434,6107
10173,20444,6105
10174,20444,6106
10175,20438,6110
10176,20448,6110
10177,20456,6111
10178,20457,6111
10179,20459,6111
10180,20460,6113
10181,20457,6117
10182,20460,6115
10183,20466,6113
10184,20471,6109
10185,20477,6113
10186,20487,6109
10187,20494,6111
10188,20488,6116
10189,20486,6120
10190,20484,6123
10191,20492,6123
10192,20501,6127
10193,20498,6130
10194,20505,6131
10195,20511,6136
10196,20514,6140
10197,20516,6144
10198,20519,6144
10199,20515,6143
10200,20522,6144
10201,20522,6149
10202,20521,6152
10203,20518,6154
10204,20517,6154
10205,20513,6153
10206,20512,6156
10207,20515,6157
10208,20516,6155
10209,20522,6153
10210,20518,6149
10211,20518,6152
10212,20528,6152
10213,20522,6156
10214,20532,6154
10215,20527,6151
10216,20523,6156
10217,20526,6156
10218,20534,6158
10219,20540,6161
10220,20539,6164
10221,20545,6164
10222,20541,6164
10223,20546,6169
10224,20556,6169
10225,20561,6170
10226,20555,6168
10227,20557,6169
10228,20564,6169
10229,20564,6174
10230,20569,6179
10231,20564,6179
10232,20559,6175
10233,20557,6178
10234,20556,6175
10235,20565,6176
10236,20571,6176
10237,20566,6179
10238,20562,6182
10239,20570,6178
10240,20577,6175
10241,20575,6171
10242,20584,6169
10243,20591,6168
10244,20594,6167
10245,20601,6163
10246,20606,6162
10247,20600,6160
10248,20599,6160
10249,20605,6160
10250,20608,6160
10251,20613,6160
10252,20612,6163
10253,20607,6160
10254,20609,6156
10255,20611,6158
10256,20619,6154
10257,20629,6157
10258,20624,6156
10259,20623,6152
10260,20619,6157
10261,20613,6157
10262,20615,6159
10263,20615,6157
10264,20610,6153
10265,20606,6152
10266,20616,6155
10267,20615,6160
10268,20621,6161
10269,20630,6164
10270,20635,6167
10271,20632,6169
10272,20636,6170
10273,20642,6172
10274,20639,6169
10275,20633,6173
10276,20635,6175
10277,20639,6173
10278,20646,6176
10279,20642,6172
10280,20636,6169
10281,20639,6168
10282,20647,6166
10283,20655,6165
10284,20651,6170
10285,20648,6172
10286,20648,6172
10287,20652,6171
10288,20658,6168
10289,20668,6172
10290,20671,6169
10291,20665,6172
10292,20673,6174
10293,20682,6174
10294,20681,6174
10295,20680,6178
10296,20690,6177
10297,20700,6182
10298,20702,6180
10299,20707,6182
10300,20715,6183
10301,20716,6188
10302,20717,6190
10303,20720,6195
10304,20721,6197
10305,20730,6201
10306,20739,6200
10307,20738,6199
10308,20748,6198
10309,20742,6200
10310,20751,6203
10311,20755,6202
10312,20754,6199
10313,20752,6204
10314,20747,6207
10315,20745,6211
10316,20747,6208
10317,20743,6209
10318,20739,6209
10319,20740,6206
10320,20737,6202
10321,20733,6200
10322,20739,6199
10323,20742,6201
10324,20740,6204
10325,20745,6204
10326,20748,6206
10327,20742,6211
10328,20746,6210
10329,20740,6208
10330,20737,6211
10331,20738,6213
10332,20743,6212
10333,20742,6216
10334,20741,6221
10335,20743,6221
10336,20752,6221
10337,20759,6218
10338,20761,6216
10339,20765,6213
10340,20767,6214
10341,20763,6219
10342,20773,6218
10343,20773,6218
10344,20781,6221
10345,20790,6222
10346,20800,6227
10347,20797,6224
10348,20807,6229
10349,20813,6225
10350,20821,6223
10351,20826,6224
10352,20820,6228
10353,20817,6224
10354,20825,6222
10355,20830,6224
10356,20834,6229
10357,20843,6230
10358,20847,6226
10359,20853,6223
10360,20850,6219
10361,20845,6220
10362,20842,6220
10363,20840,6222
10364,20840,6220
10365,20840,6218
10366,20841,6223
10367,20849,6224
10368,20857,6229
10369,20854,6229
10370,20857,6225
10371,20860,6226
10372,20866,6230
10373,20865,6232
10374,20867,6233
10375,20872,6234
10376,20870,6232
10377,20867,6235
10378,20871,6234
10379,20881,6234
10380,20879,6238
10381,20881,6237
10382,20879,6239
10383,20874,6243
10384,20869,6247
10385,20873,6245
10386,20873,6248
10387,20876,6253
10388,20879,6251
10389,20888,6255
10390,20887,6253
10391,20885,6252
10392,20895,6250
10393,20904,6253
10394,20914,6255
10395,20922,6259
10396,20925,6258
10397,20932,6262
10398,20932,6267
10399,20935,6272
10400,20930,6269
10401,20932,6274
10402,20939,6278
10403,20940,6275
10404,20939,6273
10405,20948,6269
10406,20954,6268
10407,20959,6270
10408,20967,6273
10409,20976,6273
10410,20972,6276
10411,20978,6272
10412,20972,6274
10413,20973,6274
10414,20975,6279
10415,20983,6279
10416,20988,6275
10417,20990,6276
10418,20984,6278
10419,20983,6274
10420,20991,6270
10421,20994,6272
10422,21003,6273
10423,21008,6275
10424,21017,6271
10425,21021,6275
10426,21017,6279
10427,21011,6280
10428,21013,6281
10429,21009,6279
10430,21015,6278
10431,21009,6277
10432,21013,6280
10433,21011,6280
10434,21014,6278
10435,21018,6275
10436,21022,6272
10437,21029,6269
10438,21035,6265
10439,21040,6264
10440,21041,6263
10441,21049,6263
10442,21054,6266
10443,21049,6262
10444,21049,6260
10445,21045,6264
10446,21049,6263
10447,21058,6267
10448,21061,6268
10449,21056,6266
10450,21056,6270
10451,21055,6268
10452,21049,6270
10453,21052,6269
10454,21047,6274
10455,21042,6273
10456,21038,6278
10457,21039,6279
10458,21042,6284
10459,21039,6280
10460,21041,6281
10461,21044,6279
10462,21043,6278
10463,21039,6278
10464,21039,6281
10465,21041,6283
10466,21047,6284
10467,21055,6289
10468,21060,6286
10469,21066,6284
10470,21067,6285
10471,21063,6290
10472,21069,6292
10473,21064,6290
10474,21061,6290
10475,21055,6289
10476,21057,6294
10477,21060,6295
10478,21057,6294
10479,21066,6290
10480,21074,6294
10481,21077,6292
10482,21075,6293
10483,21069,6295
10484,21064,6297
10485,21069,6296
10486,21074,6299
10487,21082,6299
10488,21079,6301
10489,21083,6300
10490,21078,6300
10491,21087,6304
10492,21096,6304
10493,21099,6302
10494,21107,6307
10495,21117,6311
10496,21113,6311
10497,21107,6314
10498,21117,6314
10499,21127,6318
10500,21127,6315
10501,21122,6311
10502,21130,6310
10503,21134,6314
10504,21136,6313
10505,21144,6317
10506,21138,6314
10507,21139,6312
10508,21136,6315
10509,21141,6320
10510,21145,6323
10511,21152,6321
10512,21154,6324
10513,21149,6324
10514,21158,6327
10515,21158,6331
10516,21165,6336
10517,21168,6335
10518,21167,6335
10519,21169,6333
10520,21178,6329
10521,21184,6334
10522,21181,6339
10523,21190,6335
10524,21185,6332
10525,21189,6337
10526,21190,6338
10527,21198,6342
10528,21205,6345
10529,21200,6343
10530,21197,6342
10531,21192,6342
10532,21190,6345
10533,21193,6343
10534,21191,6345
10535,21186,6347
10536,21191,6351
10537,21193,6354
10538,21192,6357
10539,21199,6359
10540,21202,6362
10541,21200,6363
10542,21196,6362
10543,21198,6361
10544,21206,6358
10545,21210,6360
10546,21218,6364
10547,21227,6368
10548,21235,6371
10549,21229,6368
10550,21234,6369
10551,21235,6374
10552,21234,6375
10553,21240,6379
10554,21234,6376
10555,21233,6378
10556,21227,6381
10557,21221,6379
10558,21231,6378
10559,21234,6376
10560,21244,6374
10561,21246,6372
10562,21246,6376
10563,21245,6381
10564,21241,6381
10565,21240,6377
10566,21240,6375
10567,21242,6371
10568,21238,6376
10569,21238,6379
10570,21235,6381
10571,21243,6378
10572,21253,6378
10573,21249,6381
10574,21243,6378
10575,21241,6375
10576,21245,6373
10577,21255,6374
10578,21257,6371
10579,21255,6369
10580,21256,6369
10581,21266,6372
10582,21273,6368
10583,21270,6367
10584,21266,6367
10585,21269,6367
10586,21263,6368
10587,21263,6370
10588,21260,6371
10589,21268,6371
10590,21277,6368
10591,21283,6372
10592,21283,6368
10593,21282,6364
10594,21290,6366
10595,21293,6369
10596,21297,6370
10597,21294,6369
10598,21299,6374
10599,21300,6370
10600,21309,6370
10601,21315,6372
10602,21319,6374
10603,21325,6379
10604,21322,6379
10605,21330,6380
10606,21325,6383
10607,21330,6385
10608,21324,6385
10609,21322,6382
10610,21330,6381
10611,21340,6381
10612,21343,6382
10613,21352,6380
10614,21360,6380
10615,21357,6380
10616,21363,6384
10617,21362,6388
10618,21364,6386
10619,21374,6383
10620,21376,6388
10621,21371,6386
10622,21366,6385
10623,21368,6384
10624,21370,6389
10625,21376,6390
10626,21384,6390
10627,21389,6394
10628,21386,6391
10629,21384,6393
10630,21382,6396
10631,21386,6392
10632,21381,6389
10633,21382,6388
10634,21391,6384
10635,21396,6389
10636,21399,6386
10637,21405,6383
10638,21406,6388
10639,21413,6390
10640,21419,6387
10641,21426,6390
10642,21428,6390
10643,21423,6386
10644,21421,6388
10645,21422,6392
10646,21432,6391
10647,21439,6392
10648,21449,6389
10649,21457,6394
10650,21461,6391
10651,21455,6388
10652,21462,6393
10653,21458,6389
10654,21457,6390
10655,21452,6390
10656,21459,6389
10657,21466,6394
10658,21473,6392
10659,21473,6388
10660,21479,6388
10661,21482,6392
10662,21483,6393
10663,21477,6395
10664,21487,6397
10665,21497,6394
10666,21496,6396
10667,21503,6394
10668,21500,6395
10669,21502,6399
10670,21497,6399
10671,21499,6399
10672,21494,6402
10673,21488,6399
10674,21482,6402
10675,21488,6399
10676,21482,6399
10677,21485,6397
10678,21495,6397
10679,21494,6402
10680,21500,6401
10681,21500,6402
10682,21501,6406
10683,21499,6410
10684,21505,6413
10685,21499,6412
10686,21508,6409
10687,21517,6410
10688,21513,6407
10689,21509,6409
10690,21518,6412
10691,21521,6417
10692,21521,6421
10693,21530,6418
10694,21540,6423
10695,21539,6428
10696,21546,6428
10697,21556,6431
10698,21550,6432
10699,21558,6436
10700,21561,6438
10701,21559,6443
10702,21559,6441
10703,21566,6440
10704,21574,6436
10705,21568,6433
10706,21572,6437
10707,21569,6442
10708,21570,6441
10709,21569,6440
10710,21566,6444
10711,21575,6449
10712,21571,6448
10713,21579,6449
10714,21587,6450
10715,21581,6450
10716,21590,6448
10717,21585,6451
10718,21586,6449
10719,21591,6445
10720,21597,6450
10721,21603,6453
10722,21598,6454
10723,21600,6457
10724,21603,6454
10725,21607,6454
10726,21610,6453
10727,21606,6452
10728,21605,6457
10729,21604,6455
10730,21609,6457
10731,21617,6462
10732,21617,6458
10733,21620,6459
10734,21629,6463
10735,21625,6468
10736,21622,6464
10737,21627,6467
10738,21629,6472
10739,21626,6469
10740,21623,6470
10741,21621,6471
10742,21622,6473
10743,21631,6472
10744,21638,6477
10745,21645,6474
10746,21648,6479
10747,21647,6482
10748,21647,6479
10749,21649,6476
10750,21649,6474
10751,21657,6478
10752,21659,6482
10753,21668,6486
10754,21665,6485
10755,21675,6490
10756,21670,6490
10757,21669,6494
10758,21668,6493
10759,21677,6498
10760,21676,6503
10761,21679,6504
10762,21678,6507
10763,21687,6507
10764,21681,6510
10765,21682,6514
10766,21679,6517
10767,21673,6521
10768,21678,6520
10769,21684,6524
10770,21682,6522
10771,21685,6525
10772,21690,6524
10773,21694,6524
10774,21692,6528
10775,21693,6527
10776,21701,6531
10777,21699,6532
10778,21698,6535
10779,21699,6535
10780,21695,6533
10781,21694,6537
10782,21699,6537
10783,21697,6537
10784,21695,6537
10785,21691,6542
10786,21692,6543
10787,21702,6540
10788,21712,6541
10789,21709,6540
10790,21719,6536
10791,21722,6538
10792,21731,6534
10793,21734,6535
10794,21731,6537
10795,21728,6534
10796,21729,6538
10797,21739,6534
10798,21735,6530
10799,21745,6527
10800,21753,6528
10801,21748,6528
10802,21757,6529
10803,21760,6526
10804,21767,6529
10805,21765,6529
10806,21772,6529
10807,21778,6531
10808,21781,6529
10809,21775,6531
10810,21769,6528
10811,21773,6529
10812,21778,6534
10813,21779,6533
10814,21785,6529
10815,21782,6527
10816,21779,6531
10817,21778,6530
10818,21788,6532
10819,21784,6529
10820,21782,6526
10821,21787,6529
10822,21785,6529
10823,21787,6533
10824,21784,6538
10825,21780,6541
10826,21780,6539
10827,21783,6543
10828,21785,6542
10829,21781,6545
10830,21787,6550
10831,21795,6546
10832,21794,6546
10833,21791,6543
10834,21789,6540
10835,21794,6540
10836,21796,6540
10837,21793,6545
10838,21791,6544
10839,21790,6540
10840,21794,6542
10841,21790,6540
10842,21793,6543
10843,21789,6548
10844,21791,6550
10845,21794,6548
10846,21804,6547
10847,21801,6545
10848,21800,6541
10849,21795,6539
10850,21790,6541
10851,21787,6543
10852,21788,6545
10853,21796,6546
10854,21793,6544
10855,21794,6541
10856,21791,6545
10857,21787,6545
10858,21788,6546
10859,21791,6550
10860,21785,6549
10861,21782,6553
10862,21786,6550
10863,21792,6553
10864,21796,6552
10865,21794,6555
10866,21803,6557
10867,21811,6553
10868,21813,6557
10869,21818,6556
10870,21816,6560
10871,21816,6560
10872,21821,6561
10873,21822,6558
10874,21819,6560
10875,21819,6556
10876,21820,6554
10877,21818,6554
10878,21823,6553
10879,21821,6558
10880,21826,6558
10881,21835,6554
10882,21831,6556
10883,21827,6556
10884,21831,6556
10885,21836,6560
10886,21846,6556
10887,21848,6553
10888,21848,6552
10889,21856,6555
10890,21864,6554
10891,21869,6552
10892,21876,6551
10893,21886,6555
10894,21884,6555
10895,21894,6560
10896,21892,6557
10897,21894,6556
10898,21894,6560
10899,21904,6564
10900,21905,6562
10901,21902,6559
10902,21910,6562
10903,21914,6565
10904,21911,6566
10905,21918,6570
10906,21916,6575
10907,21921,6579
10908,21925,6583
10909,21927,6587
10910,21921,6583
10911,21921,6587
10912,21915,6584
10913,21914,6586
10914,21916,6591
10915,21915,6587
10916,21925,6591
10917,21931,6589
10918,21937,6593
10919,21940,6592
10920,21945,6592
10921,21947,6591
10922,21952,6590
10923,21950,6593
10924,21948,6592
10925,21945,6595
10926,21939,6600
10927,21933,6603
10928,21935,6606
10929,21930,6605
10930,21939,6605
10931,21936,6602
10932,21933,6607
10933,21941,6609
10934,21937,6611
10935,21944,6610
10936,21938,6611
10937,21947,6612
10938,21948,6613
10939,21955,6611
10940,21956,6614
10941,21950,6614
10942,21953,6618
10943,21954,6623
10944,21960,6628
10945,21957,6631
10946,21959,6634
10947,21966,6630
10948,21976,6629
10949,21975,6626
10950,21974,6629
10951,21973,6627
10952,21977,6626
10953,21983,6631
10954,21984,6633
10955,21994,6637
10956,21998,6637
10957,22006,6639
10958,22006,6635
10959,22004,6631
10960,22002,6630
10961,22004,6631
10962,22002,6633
10963,21997,6629
10964,21997,6627
10965,21999,6624
10966,22001,6624
10967,22004,6627
10968,22010,6624
10969,22006,6629
10970,22002,6633
10971,21998,6632
10972,21992,6636
10973,21988,6636
10974,21984,6635
10975,21982,6639
10976,21992,6643
10977,21997,6644
10978,21996,6640
10979,21997,6643
10980,22006,6648
10981,22016,6645
10982,22022,6648
10983,22024,6646
10984,22018,6647
10985,22018,6651
10986,22017,6650
10987,22013,6647
10988,22016,6650
10989,22020,6647
10990,22020,6643
10991,22021,6645
10992,22028,6644
10993,22033,6649
10994,22038,6649
10995,22040,6653
10996,22035,6656
10997,22043,6658
10998,22041,6656
10999,22043,6661
11000,22047,6659
11001,22045,6663
11002,22052,6662
11003,22052,6662
11004,22058,6660
11005,22055,6658
11006,22050,6658
11007,22045,6663
11008,22039,6666
11009,22046,6668
11010,22056,6671
11011,22059,6667
11012,22058,6669
11013,22068,6674
11014,22078,6676
11015,22085,6681
11016,22086,6686
11017,22094,6689
11018,22104,6688
11019,22099,6685
11020,22095,6690
11021,22101,6689
11022,22102,6688
11023,22111,6687
11024,22110,6688
11025,22110,6684
11026,22106,6680
11027,22102,6683
11028,22112,6685
11029,22114,6688
11030,22113,6688
11031,22113,6688
11032,22122,6685
11033,22128,6682
11034,22129,6683
11035,22131,6680
11036,22131,6680
11037,22132,6682
11038,22135,6686
11039,22138,6688
11040,22137,6690
11041,22134,6695
11042,22129,6698
11043,22138,6694
11044,22135,6692
11045,22137,6696
11046,22139,6695
11047,22142,6700
11048,22140,6705
11049,22149,6703
11050,22157,6706
11051,22158,6702
11052,22156,6706
11053,22158,6704
11054,22159,6700
11055,22165,6696
11056,22169,6693
11057,22175,6696
11058,22169,6701
11059,22163,6702
11060,22166,6700
11061,22170,6698
11062,22180,6698
11063,22186,6694
11064,22190,6696
11065,22190,6698
11066,22194,6700
11067,22190,6698
11068,22184,6700
11069,22184,6702
11070,22184,6699
11071,22181,6695
11072,22180,6694
11073,22175,6695
11074,22171,6694
11075,22173,6691
11076,22175,6693
11077,22173,6691
11078,22170,6694
11079,22170,6698
11080,22167,6700
11081,22177,6705
11082,22177,6704
11083,22180,6703
11084,22178,6703
11085,22179,6703
11086,22174,6707
11087,22173,6712
11088,22173,6711
11089,22170,6711
11090,22178,6715
11091,22173,6720
11092,22174,6721
11093,22168,6721
11094,22169,6722
11095,22168,6725
11096,22175,6729
11097,22184,6730
11098,22185,6726
11099,22179,6726
11100,22186,6722
11101,22183,6719
11102,22181,6715
11103,22183,6711
11104,22184,6709
11105,22182,6709
11106,22192,6712
11107,22191,6709
11108,22199,6708
11109,22195,6708
11110,22197,6704
11111,22198,6700
11112,22199,6705
11113,22200,6706
11114,22194,6707
11115,22200,6703
11116,22197,6706
11117,22201,6706
11118,22202,6711
11119,22211,6716
11120,22211,6714
11121,22215,6710
11122,22225,6706
11123,22233,6711
11124,22228,6710
11125,22232,6706
11126,22239,6711
11127,22233,6714
11128,22234,6714
11129,22234,6715
11130,22241,6711
11131,22240,6715
11132,22249,6720
11133,22245,6724
11134,22247,6721
11135,22251,6724
11136,22258,6728
11137,22259,6724
11138,22255,6721
11139,22258,6720
11140,22259,6719
11141,22261,6723
11142,22270,6722
11143,22269,6727
11144,22265,6724
11145,22262,6729
11146,22270,6729
11147,22272,6726
11148,22267,6722
11149,22264,6725
11150,22264,6724
11151,22273,6721
11152,22281,6717
11153,22287,6721
11154,22286,6717
11155,22290,6720
11156,22292,6724
11157,22287,6724
11158,22291,6721
11159,22299,6726
11160,22300,6726
11161,22305,6727
11162,22310,6723
11163,22319,6725
11164,22320,6727
11165,22327,6727
11166,22331,6727
11167,22333,6729
11168,22340,6725
11169,22336,6723
11170,22335,6728
11171,22335,6731
11172,22332,6727
11173,22328,6728
11174,22325,6727
11175,22326,6728
11176,22328,6730
11177,22330,6733
11178,22340,6732
11179,22339,6732
11180,22338,6736
11181,22335,6733
11182,22331,6729
11183,22341,6729
11184,22339,6726
11185,22340,6725
11186,22341,6722
11187,22339,6725
11188,22338,6729
11189,22347,6725
11190,22357,6728
11191,22351,6726
11192,22348,6725
11193,22350,6728
11194,22344,6724
11195,22346,6721
11196,22351,6719
11197,22361,6718
11198,22363,6717
11199,22361,6716
11200,22358,6715
11201,22359,6719
11202,22367,6719
11203,22369,6719
11204,22366,6716
11205,22369,6712
11206,22378,6709
11207,22374,6712
11208,22375,6714
11209,22369,6718
11210,22376,6719
11211,22374,6723
11212,22375,6728
11213,22376,6727
11214,22375,6729
11215,22378,6730
11216,22381,6728
11217,22386,6731
11218,22396,6729
11219,22405,6734
11220,22407,6739
11221,22404,6744
11222,22412,6742
11223,22409,6743
11224,22408,6744
11225,22406,6745
11226,22409,6743
11227,22411,6743
11228,22414,6739
11229,22423,6744
11230,22418,6742
11231,22424,6739
11232,22425,6735
11233,22426,6735
11234,22427,6735
11235,22437,6732
11236,22433,6729
11237,22436,6725
11238,22430,6729
11239,22435,6730
11240,22435,6728
11241,22442,6725
11242,22449,6722
11243,22446,6727
11244,22450,6723
11245,22449,6721
11246,22449,6726
11247,22451,6729
11248,22458,6731
11249,22452,6728
11250,22449,6724
11251,22446,6722
11252,22450,6726
11253,22445,6724
11254,22450,6727
11255,22457,6729
11256,22458,6729
11257,22465,6730
11258,22473,6734
11259,22468,6732
11260,22477,6729
11261,22477,6733
11262,22473,6731
11263,22471,6736
11264,22472,6740
11265,22475,6745
11266,22483,6748
11267,22485,6750
11268,22481,6748
11269,22484,6747
11270,22483,6743
11271,22481,6742
11272,22486,6747
11273,22488,6752
11274,22497,6754
11275,22495,6750
11276,22491,6748
11277,22490,6750
11278,22500,6751
11279,22500,6750
11280,22508,6754
11281,22508,6750
11282,22503,6746
11283,22502,6751
11284,22501,6754
11285,22506,6758
11286,22516,6758
11287,22516,6758
11288,22512,6760
11289,22522,6757
11290,22529,6758
11291,22531,6761
11292,22536,6758
11293,22531,6756
11294,22540,6760
11295,22545,6756
11296,22544,6753
11297,22539,6750
11298,22538,6755
11299,22536,6758
11300,22534,6759
11301,22541,6758
11302,22550,6763
11303,22555,6767
11304,22561,6771
11305,22561,6776
11306,22565,6780
11307,22562,6785
11308,22569,6784
11309,22579,6783
11310,22577,6783
11311,22587,6784
11312,22593,6782
11313,22597,6783
11314,22599,6781
11315,22606,6780
11316,22613,6785
11317,22608,6781
11318,22613,6779
11319,22618,6782
11320,22613,6786
11321,22613,6791
11322,22607,6788
11323,22607,6788
11324,22605,6791
11325,22606,6789
11326,22608,6794
11327,22606,6799
11328,22609,6802
11329,22619,6807
11330,22623,6805
11331,22627,6803
11332,22629,6799
11333,22631,6803
11334,22628,6803
11335,22635,6800
11336,22640,6800
11337,22645,6804
11338,22645,6805
11339,22643,6809
11340,22650,6807
11341,22646,6805
11342,22653,6806
11343,22660,6806
11344,22661,6809
11345,22662,6809
11346,22668,6806
11347,22662,6803
11348,22656,6803
11349,22656,6799
11350,22654,6797
11351,22658,6795
11352,22663,6793
11353,22659,6793
11354,22654,6798
11355,22652,6800
11356,22653,6801
11357,22654,6803
11358,22648,6801
11359,22648,6798
11360,22653,6796
11361,22648,6801
11362,22657,6802
11363,22651,6798
11364,22661,6796
11365,22657,6793
11366,22665,6793
11367,22666,6792
11368,22663,6789
11369,22663,6786
11370,22664,6787
11371,22666,6783
11372,22671,6788
11373,22668,6789
11374,22667,6793
11375,22670,6790
11376,22664,6792
11377,22672,6796
11378,22678,6800
11379,22675,6801
11380,22685,6806
11381,22686,6811
11382,22681,6808
11383,22687,6806
11384,22690,6811
11385,22684,6814
11386,22692,6813
11387,22700,6811
11388,22698,6807
11389,22693,6809
11390,22701,6810
11391,22695,6814
11392,22697,6810
11393,22703,6809
11394,22707,6805
11395,22706,6807
11396,22716,6810
11397,22711,6814
11398,22714,6815
11399,22714,6814
11400,22714,6814
11401,22719,6810
11402,22723,6809
11403,22732,6810
11404,22738,6807
11405,22733,6809
11406,22727,6810
11407,22734,6812
11408,22732,6817
11409,22728,6819
11410,22728,6818
11411,22733,6818
11412,22733,6815
11413,22743,6817
11414,22742,6816
11415,22751,6812
11416,22749,6815
11417,22744,6817
11418,22753,6820
11419,22754,6821
11420,22763,6822
11421,22757,6823
11422,22765,6824
11423,22764,6827
11424,22765,6825
11425,22760,6822
11426,22763,6825
11427,22768,6821
11428,22771,6819
11429,22774,6821
11430,22777,6822
11431,22787,6827
11432,22793,6830
11433,22795,6831
11434,22800,6827
11435,22807,6824
11436,22809,6820
11437,22816,6823
11438,22814,6821
11439,22808,6822
11440,22802,6818
11441,22798,6817
11442,22806,6818
11443,22806,6815
11444,22802,6818
11445,22812,6819
11446,22811,6820
11447,22816,6824
11448,22820,6820
11449,22826,6817
11450,22821,6813
11451,22815,6815
11452,22813,6814
11453,22817,6814
11454,22824,6818
11455,22821,6815
11456,22825,6812
11457,22835,6812
11458,22845,6814
11459,22855,6811
11460,22865,6807
11461,22875,6807
11462,22882,6806
11463,22882,6811
11464,22892,6808
11465,22894,6808
11466,22890,6811
11467,22886,6816
11468,22890,6821
11469,22895,6825
11470,22900,6826
11471,22901,6824
11472,22899,6825
11473,22906,6824
11474,22901,6824
11475,22899,6828
11476,22909,6831
11477,22911,6832
11478,22918,6828
11479,22927,6832
11480,22935,6830
11481,22931,6829
11482,22935,6827
11483,22945,6831
11484,22951,6830
11485,22958,6832
11486,22958,6829
11487,22954,6827
11488,22951,6828
11489,22959,6826
11490,22964,6829
11491,22962,6827
11492,22969,6828
11493,22977,6824
11494,22975,6822
11495,22975,6819
11496,22979,6824
11497,22976,6827
11498,22978,6828
11499,22988,6824
11500,22985,6820
11501,22979,6821
11502,22983,6817
11503,22982,6819
11504,22985,6821
11505,22988,6824
11506,22983,6825
11507,22978,6826
11508,22980,6824
11509,22975,6827
11510,22971,6823
11511,22969,6824
11512,22963,6823
11513,22967,6821
11514,22975,6818
11515,22978,6819
11516,22972,6822
11517,22976,6827
11518,22971,6825
11519,22965,6826
11520,22975,6827
11521,22985,6827
11522,22986,6824
11523,22985,6826
11524,22980,6824
11525,22977,6826
11526,22981,6822
11527,22988,6823
11528,22998,6823
11529,23008,6819
11530,23003,6820
11531,23011,6824
11532,23016,6829
11533,23013,6828
11534,23023,6826
11535,23024,6829
11536,23031,6831
11537,23041,6829
11538,23045,6834
11539,23044,6838
11540,23051,6841
11541,23056,6840
11542,23061,6838
11543,23058,6835
11544,23062,6836
11545,23064,6833
11546,23070,6832
11547,23066,6836
11548,23065,6834
11549,23064,6838
11550,23074,6840
11551,23072,6844
11552,23082,6846
11553,23078,6846
11554,23075,6849
11555,23071,6847
11556,23070,6845
11557,23070,6848
11558,23072,6845
11559,23076,6846
11560,23077,6843
11561,23081,6845
11562,23076,6842
11563,23079,6839
11564,23082,6836
11565,23085,6839
11566,23083,6837
11567,23093,6833
11568,23100,6831
11569,23105,6833
11570,23104,6833
11571,23106,6838
11572,23110,6841
11573,23110,6844
11574,23105,6848
11575,23114,6846
11576,23111,6849
11577,23110,6848
11578,23117,6849
11579,23123,6845
11580,23127,6841
11581,23124,6846
11582,23125,6848
11583,23132,6844
11584,23135,6844
11585,23134,6848
11586,23139,6847
11587,23145,6845
11588,23145,6848
11589,23145,6848
11590,23142,6853
11591,23136,6854
11592,23137,6855
11593,23138,6855
11594,23134,6854
11595,23135,6855
11596,23142,6858
11597,23147,6860
11598,23148,6862
11599,23149,6859
11600,23149,6857
11601,23152,6862
11602,23152,6867
11603,23152,6869
11604,23150,6869
11605,23145,6866
11606,23142,6867
11607,23137,6865
11608,23136,6866
11609,23138,6866
11610,23142,6866
11611,23152,6863
11612,23148,6863
11613,23146,6859
11614,23155,6859
11615,23163,6864
11616,23167,6860
11617,23164,6863
11618,23162,6866
11619,23165,6866
11620,23162,6864
11621,23159,6867
11622,23162,6863
11623,23168,6867
11624,23176,6867
11625,23182,6863
11626,23184,6862
